title,authors,average_rating,num_pages,ratings_count,text_reviews_count,publication_date,author_mean_rates,year,month,day,children,"comics, graphic","fantasy, paranormal",fiction,"history, historical fiction, biography","mystery, thriller, crime",non-fiction,poetry,romance,young-adult,title_word_count,authors_name_count
The Real James Herriot: A Memoir of My Father,Jim Wight,4.2,371,4247,153,2001-05-01,4.2,2001.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,9,1
The Lord God Made Them All,James Herriot,4.42,373,12580,197,1998-09-15,4.33,1998.0,9.0,15.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,6,1
Who Was Mark Twain?,April Jones Prince/Nancy Harrison/John   O'Brien,4.16,112,529,56,2004-05-24,4.113444859577683,2004.0,5.0,24.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4,3
Roughing It,Mark Twain/Henry B. Wonham,3.89,560,5846,494,2003-04-29,4.049800869519331,2003.0,4.0,29.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2,2
The Complete Essays of Mark Twain,Mark Twain/Charles Neider,4.33,732,195,15,2000-11-02,4.0503455650998,2000.0,11.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6,2
Death of a Salesman,Arthur  Miller,3.51,139,1223,104,1949-05-18,3.5499999999999994,1949.0,5.0,18.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,4,1
The Portable Arthur Miller,Arthur  Miller/Harold Clurman/Christopher Bigsby,4.21,575,232,6,2003-07-29,3.5581975579682648,2003.0,7.0,29.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4,3
Collected Plays 1944-1961,Arthur  Miller/Tony Kushner,4.22,774,419,10,2006-02-02,3.622550978606286,2006.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,2
Incident at Vichy,Arthur  Miller,3.96,80,686,54,1985-04-02,3.5499999999999994,1985.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,1
Discovering Great Artists: Hands-On Art for Children in the Styles of the Great Masters,MaryAnn F. Kohl/Kim Solga/Rebecca Van Slyke,4.24,144,400,29,1997-05-01,4.0763970856102,1997.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,14,3
The Portable Thomas Jefferson,Thomas Jefferson/Merrill D. Peterson,4.05,589,171,6,1977-10-27,4.201042767900048,1977.0,10.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4,2
Autobiography of Thomas Jefferson,Thomas Jefferson,3.89,112,696,34,2005-06-03,4.21,2005.0,6.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4,1
Juan Rulfo's Mexico,Juan Rulfo/Carlos Fuentes/Margo Glantz/Jorge Alberto Lozoya/Eduardo Rivero/Víctor Jiménez/E. Billeter,4.47,223,41,3,2002-08-17,3.918575634238693,2002.0,8.0,17.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3,7
Pedro Páramo,Juan Rulfo/Margaret Sayers Peden/Susan Sontag,4.05,128,28102,1511,1994-03-10,3.930522128573065,1994.0,3.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3
The Burning Plain and Other Stories,Juan Rulfo/Kermit Oliver/George D. Schade,4.19,191,337,45,1971-01-01,4.08933500170629,1971.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6,3
Laughter and Tears: A Family's Journey to Understanding the Autism Spectrum,Ann Hewetson,4.0,224,4,1,2005-01-15,3.64,2005.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1
1599: A Year in the Life of William Shakespeare,James Shapiro,4.09,429,34,6,2005-09-01,4.04,2005.0,9.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,9,1
Stranger from the Past,Penny Jordan,3.23,224,29,7,1993-09-24,3.3,1993.0,9.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4,1
The Olive Farm: A Memoir of Life  Love  and Olive Oil in the South of France,Carol Drinkwater,3.81,336,3269,174,2002-06-25,3.7,2002.0,6.0,25.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,16,1
Confederates in the Attic: Dispatches from the Unfinished Civil War,Tony Horwitz,4.09,406,19207,1596,1999-02-22,4.0,1999.0,2.0,22.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,10,1
Convergence Culture: Where Old and New Media Collide,Henry Jenkins,3.85,308,3147,118,2006-08-01,3.86,2006.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8,1
The Sling and the Stone: On War in the 21st Century,Thomas X. Hammes,3.89,336,698,36,2006-02-17,3.88,2006.0,2.0,17.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,11,1
Mistletoe,Hailey Abbott/Melissa de la Cruz/Aimee Friedman/Nina Malkin,3.41,222,541,57,2006-10-01,3.811220383957545,2006.0,10.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,4
Follow Your Heart's Vegetarian Soup Cookbook,Janice Cook Migliaccio,3.47,127,15,1,1983-12-31,3.47,1983.0,12.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,1
Your Best Friend's Boyfriend (Follow Your Heart  #1),J.E. Bright,3.34,240,49,5,2006-01-01,3.94,2006.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8,1
Follow Your Heart,Susanna Tamaro/John T. Cullen,3.59,208,3294,213,1996-08-01,3.5680635525347424,1996.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,2
Naughty Little Secret,Shayla Black/Shelley Bradley,3.73,212,2323,161,2006-08-01,4.061174728122986,2006.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,2
No Accident (Little Secrets  #2),Emily Blake,4.16,160,324,16,2006-05-01,4.16,2006.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,5,1
Dirty Little Secrets (Marisela Morales/Dirty #1),Julie Leto,3.58,352,444,51,2005-05-31,3.67,2005.0,5.0,31.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,6,1
Dirty Little Secrets,Joy King,4.15,256,304,31,2006-05-30,4.39,2006.0,5.0,30.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1
Three Little Secrets (MacLachlan Family  #4),Liz Carlyle,3.84,384,1181,50,2006-04-01,3.81,2006.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6,1
Lori's Little Secret (Bravo Family  #15) (Bravo Family Ties Miniseries  #3),Christine Rimmer,3.76,248,101,6,2005-05-01,3.83,2005.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11,1
The Day My Butt Went Psycho,Andy Griffiths/Miles Thompson,3.73,220,1853,232,2003-04-01,3.974101801583735,2003.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6,2
Thorn in Her Side (The Princess School  #7),Jane B. Mason/Sarah Hines Stephens,3.88,144,214,8,2006-01-01,4.004877954281287,2006.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8,2
The Princess of the Chalet School,Elinor M. Brent-Dyer,4.08,159,465,21,2000-01-01,3.99,2000.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6,1
The Princess Diaries (The Princess Diaries  #1),Meg Cabot,3.78,283,216359,4137,2001-07-01,3.799985961388816,2001.0,7.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,7,1
Let Down Your Hair,Jane B. Mason/Sarah Hines Stephens,3.83,144,450,12,2004-12-01,4.004877954281287,2004.0,12.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,2
Awakening (Chasing Yesterday  #1),Robin Wasserman,3.95,207,2569,297,2007-05-01,3.98,2007.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4,1
Betrayal (Chasing Yesterday  #2),Robin Wasserman,3.96,209,1435,101,2007-07-01,3.98,2007.0,7.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4,1
Fun Home: A Family Tragicomic,Alison Bechdel,4.08,240,48966,3928,2006-06-08,4.05,2006.0,6.0,8.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,5,1
Six Frigates: The Epic History of the Founding of the U. S. Navy,Ian W. Toll,4.32,560,3966,322,2006-10-17,4.37,2006.0,10.0,17.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,13,1
Power  Sex  Suicide: Mitochondria and the Meaning of Life,Nick Lane,4.24,354,2221,151,2006-12-01,4.13,2006.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9,1
1491: New Revelations of the Americas Before Columbus,Charles C. Mann,4.02,541,56290,3238,2006-10-10,4.03,2006.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8,1
Saint Ignatius Loyola: The Pilgrim Years 1491-1538,James Brodrick,4.09,350,11,1,1998-11-01,4.416976744186047,1998.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7,1
Deep Storm (Jeremy Logan  #1),Lincoln Child,3.87,370,21502,801,2007-03-15,4.0,2007.0,3.0,15.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5,1
Death Match,Lincoln Child,3.79,388,8699,410,2006-10-31,4.0,2006.0,10.0,31.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1
The Wheel of Darkness (Pendergast  #8),Douglas Preston/Lincoln Child,3.93,388,21797,1002,2007-08-28,4.0,2007.0,8.0,28.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6,2
Reliquary (Pendergast  #2),Douglas Preston/Lincoln Child,4.01,464,32325,1044,2005-08-01,4.0,2005.0,8.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,2
The Cabinet of Curiosities (Pendergast  #3),Douglas Preston/Lincoln Child,4.25,629,34650,1722,2003-06-01,4.0,2003.0,6.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6,2
Still Life With Crows (Pendergast  #4),Douglas Preston/Lincoln Child,4.18,564,26865,1228,2004-07-01,4.0,2004.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6,2
Dancing on My Grave,Gelsey Kirkland/Greg Lawrence,3.8,363,1593,133,1987-11-01,3.768949654996167,1987.0,11.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4,2
I Don't Know How She Does It (Kate Reddy  #1),Allison Pearson,3.33,368,16763,1420,2003-08-26,3.29,2003.0,8.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,10,1
I Don't Know How She Does It (Kate Reddy  #1),Allison Pearson,3.33,368,214,25,2003-05-01,3.29,2003.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,10,1
Perfect Girls  Starving Daughters: The Frightening New Normalcy of Hating Your Body,Courtney E. Martin,3.78,352,1116,125,2007-04-17,3.79,2007.0,4.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12,1
The 21 Success Secrets of Self-Made Millionaires: How to Achieve Financial Independence Faster and Easier Than You Ever Thought Possible,Brian Tracy,4.05,91,1627,88,2000-11-13,4.0,2000.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20,1
The Making of the Fittest: DNA and the Ultimate Forensic Record of Evolution,Sean B. Carroll/Jamie W. Carroll/Leanne M. Olds,4.07,304,2611,105,2006-10-17,4.046441857674307,2006.0,10.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,13,3
The Bride Finder (St. Leger  #1),Susan Carroll,3.84,416,1242,96,1999-01-30,3.83,1999.0,1.0,30.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,6,1
The Courtesan (The Dark Queen Saga  #2),Susan Carroll,3.9,560,2218,104,2005-07-26,3.83,2005.0,7.0,26.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7,1
Giovanni and Lusanna: Love and Marriage in Renaissance Florence,Gene A. Brucker,3.57,160,268,25,2004-12-14,3.61,2004.0,12.0,14.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,9,1
The Collected Poetry  1968-1998,Nikki Giovanni/Virginia C. Fowler,4.42,512,1249,52,2007-01-23,4.269319213313162,2007.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4,2
Mozart's Don Giovanni (the Dover Opera Libretto Series),Wolfgang Amadeus Mozart/Lorenzo Da Ponte/Ellen H. Bleiler,3.94,128,51,2,1985-10-01,3.947791596638656,1985.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,8,3
Love Poems,Nikki Giovanni,4.26,96,1743,134,1997-02-14,4.26,1997.0,2.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,1
Rosa,Nikki Giovanni/Bryan Collier,4.35,40,6097,635,2005-10-01,4.272686974042906,2005.0,10.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1,2
The covert war against rock: what you don't know about the deaths of Jim Morrison  Tupac Shakur  Michael Hutchence  Brian Jones  Jimi Hendrix  Phil Ochs  Bob Marley  Peter Tosh  John Lennon  The Notorious B.I.G,Alex Constantine,3.58,280,85,8,2000-05-01,3.61,2000.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,34,1
What Angels Fear (Sebastian St. Cyr  #1),C.S. Harris,3.89,410,10168,1077,2006-10-03,4.14,2006.0,10.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,7,1
Breaking Free from Compulsive Eating,Geneen Roth,4.01,224,182,12,1993-09-01,3.72,1993.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,1
When Food Is Love: Exploring the Relationship Between Eating and Intimacy,Geneen Roth,4.04,224,1536,134,1992-07-01,3.72,1992.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11,1
You're Born an Original  Don't Die a Copy!,John Mason,4.06,120,178,24,1993-12-01,4.14,1993.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8,1
Orin Aoraiosaa: Songs for Selected Heads,John    Mason,4.39,450,39,3,1997-01-01,4.26,1997.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,1
La máquina de follar,Charles Bukowski,3.92,190,951,85,1995-07-01,4.02,1995.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4,1
Freedom Riders: John Lewis and Jim Zwerg on the Front Lines of the Civil Rights Movement,Ann Bausum,3.98,80,254,57,2005-12-27,3.9,2005.0,12.0,27.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,16,1
The Milagro Beanfield War,John     Nichols,4.1,456,9120,395,2000-02-15,4.01,2000.0,2.0,15.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4,1
The Magic Journey,John     Nichols,3.91,528,449,28,2000-02-15,4.01,2000.0,2.0,15.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,1
Captain Slaughterboard Drops Anchor,Mervyn Peake,4.09,48,165,17,2001-12-31,3.81,2001.0,12.0,31.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4,1
Hide-and-Seek with Angels: The Life of J.M. Barrie,Lisa Chaney,3.91,448,66,11,2006-05-16,3.65,2006.0,5.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8,1
The Hunted (Vampire Huntress  #3),L.A. Banks,4.14,565,2732,79,2005-06-13,3.96,2005.0,6.0,13.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5,1
The Bitten (Vampire Huntress  #4),L.A. Banks,4.24,435,2447,63,2005-06-13,3.96,2005.0,6.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5,1
The Forsaken (Vampire Huntress  #7),L.A. Banks,4.35,448,1878,36,2006-06-27,3.96,2006.0,6.0,27.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5,1
Minion (Vampire Huntress  #1),L.A. Banks,3.44,286,5531,493,2004-05-04,3.96,2004.0,5.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4,1
The Awakening (Vampire Huntress  #2),L.A. Banks,4.0,300,3173,133,2004-12-28,3.96,2004.0,12.0,28.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5,1
The Forbidden (Vampire Huntress  #5),L.A. Banks,4.27,490,2133,42,2006-06-27,3.96,2006.0,6.0,27.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5,1
The Damned (Vampire Huntress  #6),L.A. Banks,4.28,492,1993,38,2007-01-02,3.96,2007.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5,1
Stake That (Blood Coven Vampire  #2),Mari Mancusi,3.97,288,5449,191,2006-12-05,3.88,2006.0,12.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,6,1
Sk8er Boy (First Kiss Club #1),Mari Mancusi,3.72,181,357,32,2005-10-01,3.88,2005.0,10.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6,1
Bride & Groom (A Dog Lover's Mystery  #16),Susan Conant/Maxwell Award,3.78,262,263,19,2005-01-04,3.760727272727273,2005.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,8,2
Stud Rites (A Dog Lover's Mystery #9),Susan Conant,3.81,237,322,16,2005-03-01,3.76,2005.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,7,1
The Dogfather (A Dog Lover's Mystery  #15),Susan Conant,3.83,272,320,20,2004-02-03,3.76,2004.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,7,1
Steamed (A Gourmet Girl Mystery  #1),Jessica Conant-Park/Susan Conant,3.45,320,956,93,2007-02-06,3.710521054604523,2007.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,6,2
Paws Before Dying (A Dog Lover's Mystery  #4),Susan Conant,3.9,197,427,20,1960-01-01,3.76,1960.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,8,1
A New Leash on Death (A Dog Lover's Mystery  #1),Susan Conant,3.79,180,1097,71,1994-04-01,3.76,1994.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10,1
Lucifer's Shadow,David Hewson,3.57,369,586,52,2005-07-26,3.76,2005.0,7.0,26.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2,1
The Key,Lynsay Sands,4.04,313,2152,89,2003-01-01,4.12,2003.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1
The Deed (Deed  #1),Lynsay Sands,3.94,313,3048,168,2004-12-01,4.12,2004.0,12.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4,1
The Chase (Deed  #3),Lynsay Sands,4.06,374,2098,68,2004-12-01,4.12,2004.0,12.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4,1
Bliss,Lynsay Sands,3.97,394,1742,108,2001-09-01,4.12,2001.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
The Perfect Wife,Lynsay Sands,3.86,354,2712,131,2005-10-01,4.12,2005.0,10.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3,1
Sweet Revenge,Lynsay Sands,3.99,400,1786,90,2004-02-01,4.12,2004.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1
The Reluctant Reformer,Lynsay Sands,3.91,371,1274,61,2002-02-03,4.12,2002.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3,1
Love Is Blind,Lynsay Sands,3.99,342,3488,207,2006-08-01,4.12,2006.0,8.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3,1
Korea's Place in the Sun: A Modern History,Bruce Cumings,3.77,544,647,67,2005-09-17,3.75,2005.0,9.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8,1
Challengers of the Unknown: Stolen Moments  Borrowed Time,Howard Chaykin/Michelle Madsen,2.82,144,44,8,2006-03-29,3.883291028599399,2006.0,3.0,29.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2
Black Kiss,Howard Chaykin,3.56,136,277,28,2000-05-16,3.81,2000.0,5.0,16.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1
Castle Diary: The Journal of Tobias Burgess,Richard Platt/Chris Riddell,3.82,128,1155,66,2003-07-14,4.058846909570507,2003.0,7.0,14.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,7,2
The Burglar Who Thought He Was Bogart (Bernie Rhodenbarr  #7),Lawrence Block,3.89,400,2134,99,2006-10-31,3.87,2006.0,10.0,31.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10,1
Hit Parade (John Keller  #3),Lawrence Block,3.86,295,104,12,2006-07-03,3.87,2006.0,7.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5,1
The Girl with the Long Green Heart,Lawrence Block,3.75,251,1236,115,2005-11-01,3.87,2005.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7,1
The Burglar Who Painted Like Mondrian (Bernie Rhodenbarr  #5),Lawrence Block,3.88,311,2063,103,2005-07-26,3.87,2005.0,7.0,26.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,1
The Burglar Who Liked to Quote Kipling (Bernie Rhodenbarr  #3),Lawrence Block,3.83,304,2473,138,2005-03-01,3.87,2005.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10,1
Out on the Cutting Edge (Matthew Scudder  #7),Lawrence Block,4.07,244,2383,115,2000-12-07,3.87,2000.0,12.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8,1
Writing the Novel: From Plot to Print,Lawrence Block,3.95,197,347,36,2002-10-28,3.87,2002.0,10.0,28.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,7,1
The Burglar Who Traded Ted Williams (Bernie Rhodenbarr  #6),Lawrence Block,3.89,384,2190,98,2005-10-25,3.87,2005.0,10.0,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,1
Gilda Joyce: Psychic Investigator (Gilda Joyce  #1),Jennifer Allison,3.89,336,5227,400,2006-11-23,4.0,2006.0,11.0,23.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,7,1
Boeing Versus Airbus: The Inside Story of the Greatest International Competition in Business,John Newhouse,3.63,254,247,28,2007-01-16,3.68,2007.0,1.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,13,1
Fabulous Small Jews,Joseph Epstein,3.9,352,192,29,2004-07-06,3.69,2004.0,7.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3,1
Feast: Food to Celebrate Life,Nigella Lawson,4.15,480,7285,86,2004-10-27,4.03,2004.0,10.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,1
How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,Nigella Lawson/Petrina Tinslay,3.97,374,251,18,2001-11-14,4.032617438241587,2001.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13,2
How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,Nigella Lawson,3.97,384,29553,254,2005-09-01,4.03,2005.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13,1
Forever Summer,Nigella Lawson,4.0,279,4230,43,2005-06-02,4.03,2005.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1
The Anglo-Saxons,James Campbell/Eric John/Patrick Wormald,4.04,272,550,28,1991-03-28,3.993323863636364,1991.0,3.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2,3
The Final Frontiersman: Heimo Korth and His Family  Alone in Alaska's Arctic Wilderness,James   Campbell,4.21,320,1179,141,2005-09-13,4.07,2005.0,9.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,13,1
The Untamed One (Wild Wulfs of London  #2),Ronda Thompson,4.01,320,925,42,2006-05-02,4.05,2006.0,5.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,8,1
The Cursed One (Wild Wulfs of London  #3),Ronda Thompson,4.02,305,1006,46,2006-11-28,4.05,2006.0,11.0,28.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,8,1
The Dark One (Wild Wulfs of London  #1),Ronda Thompson,3.87,341,1734,98,2005-11-01,4.05,2005.0,11.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,8,1
Call of the Moon,Ronda Thompson,3.74,352,126,8,2009-01-01,4.05,2009.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4,1
