title,authors_x,average_rating,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,authors_y,children,"comics, graphic","fantasy, paranormal",fiction,"history, historical fiction, biography","mystery, thriller, crime",non-fiction,poetry,romance,young-adult
Harry Potter and Philosophy: If Aristotle Ran Hogwarts,David Baggett/Shawn E. Klein,4.48,eng,243,11422,78,9/10/2004,"[{'author_id': '2082810', 'role': 'Editor'}, {'author_id': '1216639', 'role': 'Editor'}]",1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
Philosophy of Religion: An Anthology,Louis P. Pojman,3.94,en-US,582,97,7,5/7/2002,"[{'author_id': '17863', 'role': 'Editor'}]",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
A History of Philosophy 1: Greece and Rome,Frederick Charles Copleston,4.1,en-GB,544,20,4,6/1/2003,"[{'author_id': '17980', 'role': ''}]",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Star Wars and Philosophy: More Powerful than You Can Possibly Imagine,Kevin S. Decker/Jason T. Eberl/William Irwin/George Lucas/William O. Stephens/Walter Ritoku Robinson/Richard H. Dees/Judith A. Barad/Elizabeth F. Cooke/Richard Hanley/Jerold J. Abrams/Robert Arp/Jan-Erik Jones,4.05,eng,227,1774,35,3/23/2005,"[{'author_id': '2074504', 'role': 'Editor'}, {'author_id': '1023266', 'role': 'Editor'}, {'author_id': '17870', 'role': 'Series Editor'}, {'author_id': '3231', 'role': 'Quoted'}, {'author_id': '355352', 'role': 'Contributor'}, {'author_id': '8239543', 'role': 'Contributor'}, {'author_id': '4431907', 'role': 'Contributor'}, {'author_id': '445132', 'role': 'Contributor'}, {'author_id': '517030', 'role': 'Contributor'}, {'author_id': '10494', 'role': 'Contributor'}, {'author_id': '35053', 'role': 'Contributor'}, {'author_id': '17857', 'role': 'Contributor'}, {'author_id': '6633640', 'role': 'Contributor'}]",0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Bullshit and Philosophy,Gary L. Hardcastle/George A. Reisch,3.68,en-US,288,72,9,10/25/2006,"[{'author_id': '17894', 'role': 'Editor'}, {'author_id': '7267318', 'role': 'Editor'}]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
The Consolation of Philosophy,Boethius/Victor Watts,3.98,eng,192,8318,373,11/25/1999,"[{'author_id': '5589950', 'role': ''}, {'author_id': '438906', 'role': 'Translator'}]",0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
Philosophy of Mind: Classical and Contemporary Readings,David J. Chalmers,4.08,eng,675,435,14,7/25/2002,"[{'author_id': '17888', 'role': 'Editor'}]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
The Undead and Philosophy: Chicken Soup for the Soulless,Richard V. Greene/K. Silem Mohammad,3.7,en-US,288,196,18,8/29/2006,"[{'author_id': '6547760', 'role': 'Editor'}, {'author_id': '17893', 'role': ''}]",0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
Philosophy in a Time of Terror: Dialogues with Jürgen Habermas and Jacques Derrida,Jürgen Habermas/Jacques Derrida/Giovanna Borradori,3.89,eng,208,439,17,9/1/2004,"[{'author_id': '17902', 'role': ''}, {'author_id': '31386', 'role': ''}, {'author_id': '4132', 'role': ''}]",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
An Introduction to Political Philosophy,Jonathan Wolff,4.11,eng,215,767,44,3/1/2006,"[{'author_id': '17904', 'role': ''}]",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Philosophy: The Basics,Nigel Warburton,3.84,eng,169,830,70,7/1/2004,"[{'author_id': '17961', 'role': ''}]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
A Young Person's Guide To Philosophy,Jeremy Weate/Peter Lawman,3.92,eng,64,58,8,9/21/1998,"[{'author_id': '676760', 'role': ''}, {'author_id': '3863229', 'role': 'Illustrator'}]",1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
Philosophy in the Flesh: The Embodied Mind and its Challenge to Western Thought,George Lakoff/Mark  Johnson,4.07,eng,640,1145,56,10/8/1999,"[{'author_id': '8419', 'role': ''}, {'author_id': '17910', 'role': ''}]",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Discourse on Method and Meditations on First Philosophy,René Descartes/Donald A. Cress,3.71,eng,103,24689,326,6/15/1999,"[{'author_id': '36556', 'role': ''}, {'author_id': '586904', 'role': 'Translator'}]",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Readings in Classical Chinese Philosophy,Philip J. Ivanhoe/Bryan W. Van Norden,3.99,eng,416,341,21,12/1/2005,"[{'author_id': '22701', 'role': 'Editor'}, {'author_id': '17918', 'role': 'Editor'}]",0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
History of Political Philosophy,Leo Strauss/Joseph Cropsey,4.17,eng,980,441,27,11/30/1987,"[{'author_id': '1015', 'role': 'Editor'}, {'author_id': '17925', 'role': ''}]",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
What Is Ancient Philosophy?,Pierre Hadot/Michael Chase,4.19,eng,384,400,42,3/15/2004,"[{'author_id': '17928', 'role': ''}, {'author_id': '172825', 'role': 'Translator'}]",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Lectures on the History of Philosophy 1: Greek Philosophy to Plato,Georg Wilhelm Friedrich Hegel/E.S. Haldane/Frederick C. Beiser,4.05,en-GB,487,54,5,6/1/1995,"[{'author_id': '6188', 'role': ''}, {'author_id': '3334982', 'role': 'Translator'}, {'author_id': '14185', 'role': 'Introduction'}]",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Seinfeld and Philosophy,William Irwin,3.5,en-US,224,914,50,8/20/1999,"[{'author_id': '17870', 'role': ''}]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Introduction to the Philosophies of Research and Criticism in Education and the Social Sciences,James   Paul,2.75,eng,360,4,1,10/18/2004,"[{'author_id': '8154204', 'role': ''}]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Introducing Philosophy,Dave Robinson/Chris Garratt/Judy Groves,3.56,en-GB,176,241,21,8/8/2000,"[{'author_id': '17932', 'role': ''}, {'author_id': '32978', 'role': ''}, {'author_id': '32977', 'role': 'Contributor'}]",0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
The Matrix and Philosophy: Welcome to the Desert of the Real,William Irwin/Gerald J. Erion/Barry  Smith/Carolyn Korsmeyer/Jonathan J. Sanford/Jason Holt/Theodore Schick Jr./Gregory Bassham/James Lawler/David Mitsuo Nixon,3.91,eng,280,1947,71,8/28/2002,"[{'author_id': '17870', 'role': 'Editor'}, {'author_id': '4634176', 'role': ''}, {'author_id': '3445796', 'role': ''}, {'author_id': '33005', 'role': ''}, {'author_id': '1427637', 'role': ''}, {'author_id': '410492', 'role': ''}, {'author_id': '5628362', 'role': ''}, {'author_id': '449812', 'role': ''}, {'author_id': '144583', 'role': ''}, {'author_id': '4665171', 'role': ''}]",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
A Short History of Modern Philosophy (Routledge Classics),Roger Scruton,3.8,eng,328,348,23,11/11/2001,"[{'author_id': '12399', 'role': ''}]",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Ancient Philosophy,Anthony Kenny,3.98,eng,341,260,20,11/30/2006,"[{'author_id': '5795597', 'role': ''}]",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Woody Allen and Philosophy: [You Mean My Whole Fallacy Is Wrong?],Mark T. Conard/Aeon J. Skoble/Tom Morris/William Irwin,3.75,eng,250,293,9,8/9/2004,"[{'author_id': '17934', 'role': 'Editor'}, {'author_id': '17866', 'role': 'Editor'}, {'author_id': '11478', 'role': 'Foreword by'}, {'author_id': '17870', 'role': 'Editor'}]",0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
Philosophy of Religion,John Harwood Hick,3.68,en-US,160,180,11,11/20/1989,"[{'author_id': '3112013', 'role': ''}]",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Early Greek Philosophy,Jonathan Barnes,4.09,eng,336,2088,44,9/26/2002,"[{'author_id': '8403', 'role': 'Editor & Compiler'}, {'author_id': '5481957', 'role': ''}]",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Contemporary Political Philosophy,Will Kymlicka,4.0,eng,512,594,17,10/25/2001,"[{'author_id': '17957', 'role': ''}]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Buffy the Vampire Slayer and Philosophy: Fear and Trembling in Sunnydale,James B. South/William Irwin,4.06,eng,335,2519,85,3/13/2003,"[{'author_id': '17958', 'role': ''}, {'author_id': '17870', 'role': 'Editor'}]",0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
Philosophy: The Classics,Nigel Warburton,3.89,eng,257,337,26,7/9/1998,"[{'author_id': '17961', 'role': ''}]",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Three Books of Occult Philosophy,Cornelius Agrippa/Donald Tyson,4.1,eng,1024,1245,28,1/8/1992,"[{'author_id': '165979', 'role': ''}, {'author_id': '17967', 'role': 'Editor'}]",0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Philosophy Made Simple,Robert Hellenga,3.39,eng,304,501,84,3/1/2007,"[{'author_id': '2119', 'role': ''}]",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
The Philosophy of Biology,David L. Hull/Michael Ruse,3.89,eng,784,14,3,8/27/1998,"[{'author_id': '534987', 'role': 'Editor'}]",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Ten Great Works of Philosophy,Robert Paul Wolff/René Descartes/David Hume/Immanuel Kant/John Stuart Mill/William  James/Plato/Aristotle/Anselm of Canterbury/Thomas Aquinas/Various,3.74,en-US,592,95,11,3/1/2002,"[{'author_id': '17880', 'role': 'Editor / Contributor'}, {'author_id': '36556', 'role': 'Contributor'}, {'author_id': '45726', 'role': 'Contributor'}, {'author_id': '11038', 'role': 'Contributor'}, {'author_id': '57651', 'role': 'Contributor'}, {'author_id': '15865', 'role': 'Contributor'}, {'author_id': '879', 'role': 'Contributor'}, {'author_id': '2192', 'role': 'Contributor'}, {'author_id': '7638903', 'role': 'Contributor'}, {'author_id': '158904', 'role': 'Contributor'}, {'author_id': '5481957', 'role': ''}]",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Philosophy and the Mirror of Nature,Richard M. Rorty,4.01,eng,424,2815,48,1/21/1981,"[{'author_id': '100476', 'role': ''}]",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Walking the Bible: A Journey by Land Through the Five Books of Moses,Bruce Feiler,3.87,eng,451,2539,331,8/2/2005,"[{'author_id': '18012', 'role': ''}]",1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
Mac OS X: Tiger Edition (The Missing Manual),David Pogue,3.79,eng,864,96,6,7/19/2005,"[{'author_id': '18014', 'role': ''}]",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Astonishing X-Men  Volume 2: Dangerous,Joss Whedon/John Cassaday,4.19,eng,152,10769,282,6/27/2007,"[{'author_id': '18015', 'role': 'Writer'}, {'author_id': '12775', 'role': 'Artist'}]",0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
FINAL FANTASY X Official Strategy Guide,Dan Birlew,4.29,eng,272,388,10,12/17/2001,"[{'author_id': '8379', 'role': ''}]",0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
Ultimate X-Men  Vol. 14: Phoenix?,Robert Kirkman/Ben Oliver/Tom Raney,3.7,eng,144,1409,28,10/4/2006,"[{'author_id': '12425', 'role': 'Writer'}, {'author_id': '18016', 'role': 'Illustrations'}, {'author_id': '7164', 'role': 'Penciler'}]",0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Astonishing X-Men  Volume 1: Gifted,Joss Whedon/John Cassaday,4.17,eng,152,24262,557,5/10/2006,"[{'author_id': '18015', 'role': 'Writer'}, {'author_id': '12775', 'role': 'Artist'}]",0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Cross-X,Joe  Miller,3.8,eng,480,189,40,10/3/2006,"[{'author_id': '4488000', 'role': ''}]",0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
Astonishing X-Men  Volume 3: Torn,Joss Whedon/John Cassaday,4.24,eng,152,8900,241,2/14/2007,"[{'author_id': '18015', 'role': 'Writer'}, {'author_id': '12775', 'role': 'Artist'}]",0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
X/1999  Volume 01: Prelude,CLAMP,3.96,eng,200,3138,68,4/30/2003,"[{'author_id': '8476', 'role': ''}]",0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
X/1999  Volume 02: Overture,CLAMP/Fred Burke,4.03,en-US,192,1092,10,4/30/2003,"[{'author_id': '8476', 'role': ''}, {'author_id': '154159', 'role': ''}]",0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
The Gospel According to Job,Mike Mason,4.46,eng,448,138,19,10/3/2002,"[{'author_id': '663', 'role': ''}]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
The Complete Poems (Poetry Library),D.H. Lawrence,4.01,eng,704,1564,25,8/5/1994,"[{'author_id': '17623', 'role': ''}]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Complete Short Stories  Vol 2,D.H. Lawrence,4.03,en-GB,303,85,8,7/10/1961,"[{'author_id': '17623', 'role': ''}]",0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
D.H. Lawrence and Italy: Twilight in Italy/Sea and Sardinia/Etruscan Places,D.H. Lawrence,3.68,eng,512,199,12,7/1/1997,"[{'author_id': '17623', 'role': ''}]",0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
The Complete Poems,D.H. Lawrence/Vivian de Sola Pinto/Warren Roberts,4.01,eng,1088,62,3,1/1/1994,"[{'author_id': '17623', 'role': ''}, {'author_id': '384657', 'role': 'Editor, Introduction & Notes by'}, {'author_id': '205217', 'role': 'Editor'}]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Sons and Lovers,D.H. Lawrence/Geoff Dyer,3.63,eng,654,39333,1250,8/17/1999,"[{'author_id': '17623', 'role': ''}, {'author_id': '2279', 'role': 'Introduction'}]",0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
The Woman Who Rode Away and Other Stories,D.H. Lawrence/Christa Jansohn,3.49,eng,556,27,1,8/8/2002,"[{'author_id': '17623', 'role': ''}, {'author_id': '18061', 'role': 'Editor'}]",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Amnesia Moon,Jonathan Lethem,3.49,eng,256,2953,230,8/8/2005,"[{'author_id': '6404', 'role': ''}]",0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Paul Revere's Ride,David Hackett Fischer,4.12,eng,464,3907,208,4/19/1995,"[{'author_id': '5062', 'role': ''}]",0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
The Great Wave: Price Revolutions and the Rhythm of History,David Hackett Fischer,3.97,eng,552,204,33,11/11/1999,"[{'author_id': '5062', 'role': ''}]",0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Nathaniel Hawthorne: The Scarlet Letter: Essays  Articles  Reviews,Elmer Kennedy-Andrews,3.38,eng,192,172,10,12/27/2000,"[{'author_id': '18066', 'role': 'Editor'}]",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
The All-True Travels and Adventures of Lidie Newton,Jane Smiley,3.57,eng,452,2149,256,12/29/1998,"[{'author_id': '1339', 'role': ''}]",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
The Age of Grief,Jane Smiley,3.81,eng,224,1389,123,6/11/2002,"[{'author_id': '1339', 'role': ''}]",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
A Year at the Races: Reflections on Horses  Humans  Love  Money  and Luck,Jane Smiley,3.9,eng,304,696,49,4/19/2005,"[{'author_id': '1339', 'role': ''}]",0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
Venetia,Georgette Heyer,4.1,eng,364,10067,789,10/24/2006,"[{'author_id': '18067', 'role': ''}]",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
Lady of Quality,Georgette Heyer,3.88,eng,267,5927,458,6/2/2005,"[{'author_id': '18067', 'role': ''}]",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
False Colours,Georgette Heyer,3.86,eng,303,4457,330,6/2/2005,"[{'author_id': '18067', 'role': ''}]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
Sylvester,Georgette Heyer/Joan Wolf,4.11,eng,410,10231,636,4/23/2004,"[{'author_id': '18067', 'role': ''}, {'author_id': '67276', 'role': 'Introduction'}]",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
The Convenient Marriage,Georgette Heyer,3.68,eng,272,9272,861,1/6/2005,"[{'author_id': '18067', 'role': ''}, {'author_id': '1808790', 'role': 'Narrator'}]",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
Sprig Muslin,Georgette Heyer,3.81,eng,268,5030,406,6/2/2005,"[{'author_id': '18067', 'role': ''}]",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
The Talisman Ring,Georgette Heyer,4.02,eng,268,5550,478,1/6/2005,"[{'author_id': '18067', 'role': ''}]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
The Nonesuch,Georgette Heyer,4.04,eng,304,7204,460,1/6/2005,"[{'author_id': '18067', 'role': ''}]",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
The Foundling,Georgette Heyer/Kay Hooper,3.87,eng,406,3716,270,3/25/2003,"[{'author_id': '18067', 'role': ''}, {'author_id': '6259', 'role': 'Foreword by'}]",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
Ali and Nino,Kurban Said/Jenia Graman,3.92,eng,237,147,22,10/5/2000,"[{'author_id': '18069', 'role': ''}, {'author_id': '1927608', 'role': 'Translator'}]",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
Ali und Nino,Kurban Said,3.92,ger,304,39,2,2/1/2002,"[{'author_id': '18069', 'role': ''}]",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
Last Rights (Francis Hancock #1),Barbara Nadel,3.53,eng,352,132,15,1/2/2006,"[{'author_id': '18077', 'role': ''}]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Belshazzar's Daughter (Inspector Ikmen #1),Barbara Nadel,3.51,eng,448,772,99,10/1/2006,"[{'author_id': '18077', 'role': ''}]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Deep Waters (Cetin Ikmen  #4),Barbara Nadel,3.99,eng,448,301,24,7/1/2002,"[{'author_id': '18077', 'role': ''}]",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
After the Mourning (Francis Hancock #2),Barbara Nadel,3.42,eng,352,104,11,12/28/2006,"[{'author_id': '18077', 'role': ''}]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Spiritual Midwifery,Ina May Gaskin,4.38,eng,482,5166,429,1/1/2002,"[{'author_id': '18078', 'role': ''}]",1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Summer of the Dragon,Elizabeth Peters,3.92,eng,352,2419,102,3/6/2001,"[{'author_id': '16549', 'role': ''}]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
Devil May Care,Elizabeth Peters,3.87,eng,352,2233,109,9/4/2001,"[{'author_id': '16549', 'role': ''}]",0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
The Deeds of the Disturber (Amelia Peabody  #5),Elizabeth Peters,4.05,eng,389,12389,364,1/5/2000,"[{'author_id': '16549', 'role': ''}]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
The Mammoth Book of Egyptian Whodunnits,Mike Ashley/Elizabeth Peters/Lynda S. Robinson/Lauren Haney,3.91,eng,512,161,9,9/20/2002,"[{'author_id': '28064', 'role': 'Editor'}, {'author_id': '16549', 'role': ''}, {'author_id': '170487', 'role': 'Contribution by'}, {'author_id': '346418', 'role': 'Contribution by'}]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
The Best American Classics,Cook's Illustrated Magazine/John  Burgoyne,4.14,eng,421,35,4,9/1/2006,"[{'author_id': '7417657', 'role': ''}, {'author_id': '16522', 'role': 'Illustrator'}]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Cook's Illustrated 1995 (Cook's Illustrated Annuals),Cook's Illustrated Magazine,4.53,eng,232,15,1,12/1/1995,"[{'author_id': '7417657', 'role': 'Editor'}]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Zelda's Cut,Philippa Gregory,2.94,eng,432,65,12,2/1/2001,"[{'author_id': '9987', 'role': ''}]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
Thanksgiving on Thursday (Magic Tree House  #27),Mary Pope Osborne/Salvatore Murdocca,3.85,eng,73,6361,209,9/24/2002,"[{'author_id': '578', 'role': ''}, {'author_id': '7285058', 'role': 'Illustrator'}]",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
Rurouni Kenshin  Volume 27,Nobuhiro Watsuki,4.38,eng,192,1598,22,6/6/2006,"[{'author_id': '18100', 'role': ''}]",0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
Ranma 1/2  Vol. 27 (Ranma ½ (US 2nd)  #27),Rumiko Takahashi,4.09,eng,200,891,13,8/10/2004,"[{'author_id': '12948', 'role': ''}]",0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Asfixia,Chuck Palahniuk,3.7,eng,336,47,2,9/1/2006,"[{'author_id': '2546', 'role': ''}]",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Horse Heaven,Jane Smiley,3.88,eng,640,4583,328,8/26/2003,"[{'author_id': '1339', 'role': ''}]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
White Oleander,Janet Fitch,3.96,eng,446,301784,6170,9/1/2001,"[{'author_id': '3540', 'role': ''}]",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
The Night Remembers (Night  #1),Kathleen Eagle,3.79,eng,355,228,25,6/1/1998,"[{'author_id': '18139', 'role': ''}]",1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
The Mephisto Club (Rizzoli & Isles  #6),Tess Gerritsen,4.02,eng,355,27697,1190,9/12/2006,"[{'author_id': '18149', 'role': ''}]",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Vanish (Rizzoli & Isles  #5),Tess Gerritsen,4.12,eng,401,46863,1157,8/29/2006,"[{'author_id': '18149', 'role': ''}]",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Call After Midnight & Under The Knife,Tess Gerritsen,3.99,en-US,555,249,20,4/25/2006,"[{'author_id': '18149', 'role': ''}]",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
The Sinner (Rizzoli & Isles  #3),Tess Gerritsen,4.13,eng,419,33678,1099,1/17/2005,"[{'author_id': '18149', 'role': ''}]",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
Body Double (Rizzoli & Isles  #4),Tess Gerritsen,4.17,en-US,432,36595,1205,7/26/2005,"[{'author_id': '18149', 'role': ''}]",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Life Support,Tess Gerritsen,3.99,eng,400,11151,352,8/1/1998,"[{'author_id': '18149', 'role': ''}]",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
The Family that Couldn't Sleep,D.T. Max,3.91,eng,299,4568,350,9/5/2006,"[{'author_id': '6452239', 'role': ''}]",0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
River Out of Eden: A Darwinian View of Life,Richard Dawkins/Lalla Ward,3.98,en-US,172,5891,192,8/23/1996,"[{'author_id': '1194', 'role': ''}, {'author_id': '393238', 'role': 'Illustrator'}]",0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
Dragons of Eden: Speculations on the Evolution of Human Intelligence,Carl Sagan,4.18,eng,271,15444,475,12/12/1986,"[{'author_id': '10538', 'role': ''}]",0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
Eden: It's an Endless World  Volume 1 (Eden: It's an Endless World  #1),Hiroki Endo,3.97,eng,216,1848,66,11/15/2005,"[{'author_id': '14168', 'role': ''}]",0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Demonic Males: Apes and the Origins of Human Violence,Richard W. Wrangham/Dale Peterson,4.03,en-US,368,686,64,11/14/1997,"[{'author_id': '206398', 'role': ''}, {'author_id': '18161', 'role': ''}]",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
A Primate's Memoir: A Neuroscientist's Unconventional Life Among the Baboons,Robert M. Sapolsky,4.35,eng,304,5040,590,3/12/2002,"[{'author_id': '187', 'role': ''}]",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Blame It on the Brain: Distinguishing Chemical Imbalances  Brain Disorders  and Disobedience,Edward T. Welch,4.05,eng,204,534,50,6/1/1998,"[{'author_id': '18168', 'role': ''}]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Blame!  Vol. 7,Tsutomu Nihei,4.3,eng,210,785,13,2/1/2007,"[{'author_id': '18164', 'role': ''}]",0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
The Berenstain Bears and the Blame Game,Stan Berenstain/Jan Berenstain,3.87,en-US,32,745,28,10/7/1997,"[{'author_id': '26886', 'role': ''}, {'author_id': '18172', 'role': ''}]",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Blame!  Vol. 8,Tsutomu Nihei,4.26,eng,216,762,13,5/1/2007,"[{'author_id': '18164', 'role': ''}]",0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Blame It on Paris,Laura Florand,3.53,eng,384,358,63,10/3/2006,"[{'author_id': '18175', 'role': ''}]",0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
