bookID,title,authors_x,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1_x,Unnamed: 0_x,book_id,country_code,authors_y,Unnamed: 0.1_y,Unnamed: 0_y,genres
40388,John Carter of Mars (Barsoom #11),Edgar Rice Burroughs,3.82,0345329554,9780345329554,eng,167,3703,78,7/12/1985,Del Rey,5855,5855,5855,1481646,40388,US,['10885'],5855,1481646,"['fiction', 'fantasy, paranormal', 'romance']"
40395,A Princess of Mars (Barsoom  #1),Edgar Rice Burroughs/John Seelye,3.81,0143104888,9780143104889,eng,186,38926,2355,1/30/2007,Penguin Books,9262,9262,9262,2346521,40395,US,"['10885', '22653']",9262,2346521,"['fiction', 'fantasy, paranormal', 'romance', 'young-adult']"
40425,Tarzan of the Apes (Tarzan  #1),Edgar Rice Burroughs,3.9,0809599813,9780809599813,eng,324,31734,1573,9/1/2003,Wildside Press,7099,7099,7099,1790761,40425,US,['10885'],7099,1790761,"['fiction', 'fantasy, paranormal', 'romance', 'history, historical fiction, biography', 'young-adult', 'children', 'mystery, thriller, crime']"
40436,The Five People You Meet in Heaven,Mitch Albom,3.93,0751536822,9780751536829,eng,229,4251,525,9/2/2005,Time Warner Paperbacks,9275,9275,9275,2356861,40436,US,['2331'],9275,2356861,"['fiction', 'non-fiction', 'young-adult', 'romance']"
40437,Murder in the Bastille (Aimee Leduc Investigations  #4),Cara Black,3.73,1569473641,9781569473641,en-US,276,1198,110,4/1/2004,Soho Crime,6329,6329,6329,1596617,40437,US,['22663'],6329,1596617,"['mystery, thriller, crime', 'fiction']"
40440,The Thirteenth Tale,Diane Setterfield,3.96,0743298020,9780743298025,eng,406,239809,18865,9/12/2006,Atria Books,2254,2254,2254,556370,40440,US,['22665'],2254,556370,"['fiction', 'mystery, thriller, crime', 'history, historical fiction, biography', 'fantasy, paranormal', 'young-adult', 'romance']"
40450,Market Forces,Richard K. Morgan,3.59,0345457749,9780345457745,eng,464,5593,264,3/1/2005,Ballantine Books,4402,4402,4402,1121471,40450,US,['16496'],4402,1121471,"['fiction', 'mystery, thriller, crime', 'fantasy, paranormal']"
40451,Black Widow: The Things They Say About Her,Richard K. Morgan/Bill Sienkiewicz/Sean Phillips,3.47,0785117687,9780785117681,eng,144,302,33,6/7/2006,Marvel,4403,4403,4403,1121472,40451,US,"['16496', '2719', '22671']",4403,1121472,"['comics, graphic', 'fantasy, paranormal', 'fiction', 'mystery, thriller, crime']"
40452,Black Widow: Homecoming,Richard K. Morgan/Bill Sienkiewicz/Goran Parlov,3.79,0785114939,9780785114932,eng,144,617,43,5/11/2005,Marvel,2631,2631,2631,652923,40452,US,"['16496', '2719', '54925']",2631,652923,"['comics, graphic', 'fiction', 'mystery, thriller, crime', 'fantasy, paranormal']"
40459,Ragtime,E.L. Doctorow,3.88,0553026003,9780553135428,eng,369,210,37,3/1/1977,Bantam Books,4401,4401,4401,1121467,40459,US,['12584'],4401,1121467,"['fiction', 'history, historical fiction, biography']"
40460,Ragtime in Simla (Joe Sandilands  #2),Barbara Cleverly,3.84,0385339720,9780385339728,en-US,368,60,10,7/25/2006,Delta,6674,6674,6674,1681673,40460,US,['22680'],6674,1681673,"['mystery, thriller, crime', 'fiction', 'history, historical fiction, biography']"
40465,Thank You for Smoking,Christopher Buckley,3.93,0812976525,9780812976526,eng,272,9900,561,2/14/2006,Random House Trade Paperbacks,6673,6673,6673,1681670,40465,US,['16903'],6673,1681670,"['fiction', 'non-fiction']"
40468,The Crossing,Cormac McCarthy,4.13,0517168952,9780517168950,eng,425,232,13,4/28/1996,Random House Value Publishing,5237,5237,5237,1317243,40468,US,['4178'],5237,1317243,"['fiction', 'history, historical fiction, biography']"
40470,Cities of the Plain (The Border Trilogy  #3),Cormac McCarthy,4.09,0679747192,9780679747192,eng,292,17475,946,5/25/1999,Vintage,8860,8860,8860,2246418,40470,US,['4178'],8860,2246418,"['fiction', 'history, historical fiction, biography']"
40473,The Agony and the Ecstasy: A Biographical Novel of Michelangelo,Irving Stone,4.07,0451213238,9780451213235,en-US,776,917,130,9/7/2004,NAL,8861,8861,8861,2246421,40473,US,['12833'],8861,2246421,"['fiction', 'history, historical fiction, biography', 'non-fiction', 'comics, graphic']"
40478,The Agony and the Ecstasy,Irving Stone,4.07,0099416271,9780099416272,eng,777,160,18,1/1/1991,Arrow,8862,8862,8862,2246423,40478,US,['12833'],8862,2246423,"['fiction', 'history, historical fiction, biography', 'non-fiction', 'comics, graphic']"
40482,Harvest,Tess Gerritsen,4.11,067155302X,9780671553029,eng,368,15619,523,8/1/1997,Pocket Books,1814,1814,1814,447630,40482,US,['18149'],1814,447630,"['mystery, thriller, crime', 'fiction']"
40483,Story of O (Story of O #1),Pauline Réage/Sabine d'Estree,3.32,0345301110,9780345301116,eng,199,12840,997,5/12/1981,Ballantine Books,1813,1813,1813,447629,40483,US,"['22692', '3416814']",1813,447629,"['fiction', 'romance', 'fantasy, paranormal']"
40484,Story of O,Pauline Réage/John Paul Hand,3.32,1562010352,9781562010355,eng,224,446,52,5/8/1998,Running Press Adult,1812,1812,1812,447624,40484,US,"['22692', '3866909']",1812,447624,"['fiction', 'romance', 'fantasy, paranormal']"
40485,The O. Henry Prize Stories 2003,Laura Furman/David Guterson/Diane Johnson/Jennifer Egan,3.78,1400031311,9781400031313,eng,384,138,22,9/9/2003,Random House Value Publishing,1811,1811,1811,447623,40485,US,['8992'],1811,447623,['fiction']
40490,The Valley of Vision: A Collection of Puritan Prayers and Devotions,Arthur Bennett,4.54,0851512283,9780851512280,eng,223,9476,247,11/1/1975,Banner of Truth,3966,3966,3966,1010705,40490,US,['7181380'],3966,1010705,"['non-fiction', 'poetry', 'history, historical fiction, biography']"
40491,Valley Of Silence (Circle Trilogy  #3),Nora Roberts,4.22,0515141674,9780515141672,eng,318,1372,113,11/1/2006,Berkley Books,5384,5384,5384,1353489,40491,US,['625'],5384,1353489,"['romance', 'fantasy, paranormal', 'fiction', 'mystery, thriller, crime']"
40492,Revolution in The Valley: The Insanely Great Story of How the Mac Was Made,Andy Hertzfeld/Steve Wozniak,4.18,0596007191,9780596007195,en-US,291,1900,55,12/16/2004,O'Reilly Media,3964,3964,3964,1010703,40492,US,"['22697', '3767']",3964,1010703,"['non-fiction', 'history, historical fiction, biography']"
40493,The Valley of Horses (Earth's Children  #2),Jean M. Auel,4.0,0553381660,9780553381665,en-US,544,59723,1733,6/25/2002,Bantam,3965,3965,3965,1010704,40493,US,['861'],3965,1010704,"['fiction', 'history, historical fiction, biography', 'fantasy, paranormal', 'romance', 'children', 'young-adult']"
40496,How Green Was My Valley,Richard Llewellyn,4.18,0141185856,9780141185859,eng,448,12351,1041,6/28/2001,Penguin Classics,3963,3963,3963,1010700,40496,US,['22698'],3963,1010700,"['fiction', 'history, historical fiction, biography', 'non-fiction', 'young-adult', 'romance']"
40502,Once A Warrior King: Memories of an Officer in Vietnam,David Donovan,4.27,0345479076,9780345479075,en-US,352,413,24,7/12/1986,Ballantine,2751,2751,2751,688128,40502,US,['22702'],2751,688128,"['history, historical fiction, biography', 'non-fiction', 'fiction']"
40504,Once a Warrior (Warriors  #1),Karyn Monk,3.75,0553574221,9780553574227,eng,384,309,20,3/31/1997,Fanfare,2750,2750,2750,688123,40504,US,['22704'],2750,688123,"['history, historical fiction, biography', 'romance', 'fiction', 'fantasy, paranormal']"
40526,Time and Again (Time  #1),Jack Finney,3.96,0575073608,9780575073609,eng,399,13760,1624,5/1/2012,Orion Publishing Group,7616,7616,7616,1923153,40526,US,['6944'],7616,1923153,"['fiction', 'history, historical fiction, biography', 'fantasy, paranormal', 'romance', 'mystery, thriller, crime']"
40528,Time and Again (Time Travel #1-2),Nora Roberts,3.77,0373285337,9780373285334,eng,505,302,30,3/28/2006,Silhouette Books,7617,7617,7617,1923165,40528,US,['625'],7617,1923165,"['romance', 'fiction', 'fantasy, paranormal', 'history, historical fiction, biography']"
40530,Time and Again: Time Was / Times Change,Nora Roberts,3.77,0373484410,9780373484416,eng,505,7574,194,8/24/2001,Silhouette,4296,4296,4296,1097597,40530,US,['625'],4296,1097597,"['romance', 'fiction', 'fantasy, paranormal', 'history, historical fiction, biography']"
40531,Meeting Jesus Again for the First Time: The Historical Jesus and the Heart of Contemporary Faith,Marcus J. Borg,4.12,0060609176,9780060609177,en-US,160,4272,260,4/7/2015,HarperOne,5412,5412,5412,1362365,40531,US,['22721'],5412,1362365,"['non-fiction', 'history, historical fiction, biography']"
40532,Reading the Bible Again for the First Time: Taking the Bible Seriously but Not Literally,Marcus J. Borg,4.13,0060609192,9780060609191,en-US,321,2959,187,4/7/2015,HarperOne,4297,4297,4297,1097607,40532,US,['22721'],4297,1097607,"['non-fiction', 'history, historical fiction, biography']"
40543,Beginning PHP and MySQL 5: From Novice to Professional,W. Jason Gilmore,3.72,1590595521,9781590595527,en-US,913,158,12,10/1/2005,Apress,2348,2348,2348,578817,40543,US,['22737'],2348,578817,['non-fiction']
40604,The Life and Opinions of Tristram Shandy  Gentleman,Laurence Sterne/Robert Folkenflik,3.74,0375761195,9780375761195,eng,704,96,11,9/21/2004,Modern Library,2857,2857,2857,710898,40604,US,"['22796', '1199755']",2857,710898,"['fiction', 'history, historical fiction, biography']"
40609,La fortaleza digital,Dan Brown/Eduardo García Murillo,3.65,8489367019,9788489367012,spa,440,1078,76,2/1/2006,Umbriel,2858,2858,2858,710904,40609,US,"['630', '4511']",2858,710904,"['fiction', 'mystery, thriller, crime', 'fantasy, paranormal', 'romance']"
40620,The United States of Europe: The New Superpower and the End of American Supremacy,T.R. Reid,3.62,0143036084,9780143036081,en-US,320,691,63,11/1/2005,Penguin Books,7728,7728,7728,1945939,40620,US,['15325'],7728,1945939,"['non-fiction', 'history, historical fiction, biography']"
40622,Europe on a Shoestring,Sarah Johnstone/Aaron Anderson/Sarah  Andrews/Lonely Planet,4.05,1741045916,9781741045918,eng,1284,357,16,3/1/2007,Lonely Planet,8878,8878,8878,2249672,40622,US,"['526', '106600', '7021516', '6980602']",8878,2249672,"['non-fiction', 'fiction']"
40625,Europe and the People Without History,Eric R. Wolf,4.12,0520048989,9780520048980,eng,534,995,32,12/3/1982,University of California Press,7729,7729,7729,1945941,40625,US,['235032'],7729,1945941,"['history, historical fiction, biography', 'non-fiction']"
40626,A History of Modern Europe  Volume 2: From the French Revolution to the Present,John M. Merriman,4.0,0393924955,9780393924954,en-US,1040,62,4,2/1/2004,W. W. Norton & Company,7730,7730,7730,1945943,40626,US,['22815'],7730,1945943,"['history, historical fiction, biography', 'non-fiction', 'fiction']"
40630,How Europe Underdeveloped Africa,Walter Rodney/Vincent Harding,4.27,0882580965,9780882580968,eng,312,2088,96,1/1/1981,Howard University Press,664,664,664,150429,40630,US,"['22826', '294259']",664,150429,"['history, historical fiction, biography', 'non-fiction']"
40631,Europe: A History,Norman Davies,4.17,0060974680,9780060974688,eng,1392,3394,163,1/20/1998,Harper Perennial,665,665,665,150430,40631,US,['22827'],665,150430,"['history, historical fiction, biography', 'non-fiction']"
40636,The Basketball Diaries,Jim Carroll,3.95,0140249990,9780140249996,eng,224,308,19,4/1/1995,Penguin Books,666,666,666,150431,40636,US,['22832'],666,150431,"['non-fiction', 'fiction', 'history, historical fiction, biography', 'young-adult', 'mystery, thriller, crime', 'poetry', 'comics, graphic']"
40663,Unsung Heroes Of Rock 'n' Roll: The Birth Of Rock In The Wild Years Before Elvis,Nick Tosches,4.11,0306808919,9780306808913,eng,288,334,15,5/7/1999,Da Capo Press,8161,8161,8161,2055786,40663,US,['22854'],8161,2055786,"['non-fiction', 'history, historical fiction, biography', 'mystery, thriller, crime']"
40664,In the Hand of Dante,Nick Tosches,3.18,0316735647,9780316735643,en-US,384,683,76,9/1/2003,Back Bay Books,8160,8160,8160,2055781,40664,US,['22854'],8160,2055781,"['fiction', 'history, historical fiction, biography', 'mystery, thriller, crime', 'romance', 'fantasy, paranormal']"
40694,Ray Bradbury's Fahrenheit 451,Harold Bloom,4.18,0791059294,9780791059296,eng,147,991,52,12/31/2001,Chelsea House Publications,8089,8089,8089,2043128,40694,US,['236'],8089,2043128,"['fiction', 'fantasy, paranormal', 'comics, graphic', 'non-fiction', 'history, historical fiction, biography']"
40700,Schott's Original Miscellany,Ben Schott/Collin Deckerman,4.08,1582343497,9781582343495,eng,158,1379,103,8/4/2003,Bloomsbury Publishing PLC,2931,2931,2931,733569,40700,US,"['22868', '3866993']",2931,733569,"['non-fiction', 'history, historical fiction, biography']"
40706,Mind Over Money: How to Match Your Emotional Style to a Winning Financial Strategy,John W. Schott/Jean S. Arbeiter,2.67,0316773786,9780316773782,en-US,260,3,1,1/1/1998,Little Brown and Company,2930,2930,2930,733565,40706,US,"['22873', '22872']",2930,733565,['non-fiction']
40710,Blowback (Scot Harvath  #4),Brad Thor,4.18,1416505415,9781416505419,eng,575,13546,371,6/1/2006,Pocket Books,4081,4081,4081,1041093,40710,US,['5088'],4081,1041093,"['mystery, thriller, crime', 'fiction']"
40718,The Sorrows of Empire: Militarism  Secrecy  and the End of the Republic,Chalmers Johnson/Shara Kay,4.13,0805077979,9780805077971,en-US,389,1332,75,4/1/2005,St. Martins Press-3PL,751,751,751,172915,40718,US,"['22876', '3866999']",751,172915,"['history, historical fiction, biography', 'non-fiction']"
40763,Bouvard and Pecuchet,Gustave Flaubert/Αχιλλέας Κυριακίδης/Mark Polizzotti/Raymond Queneau,3.86,1564783936,9781564783936,eng,328,2820,103,3/28/2006,Dalkey Archive Press,6933,6933,6933,1749801,40763,US,"['1461', '63923', '4413854', '15957']",6933,1749801,"['fiction', 'history, historical fiction, biography']"
40789,Voyage of the Turtle: In Pursuit of the Earth's Last Dinosaur,Carl Safina,4.24,0805078916,9780805078916,eng,383,644,78,5/30/2006,Henry Holt and Company,599,599,599,139631,40789,US,['22933'],599,139631,"['non-fiction', 'history, historical fiction, biography', 'fiction']"
40790,Thirteen Moons on Turtle's Back,Joseph Bruchac/Jonathan London/Thomas Locker,4.08,0698115848,9780698115842,en-US,32,318,40,8/25/1997,Puffin Books,1605,1605,1605,390490,40790,US,"['15337', '39781', '15338']",1605,390490,"['poetry', 'children', 'non-fiction', 'history, historical fiction, biography']"
40792,One Tiny Turtle,Nicola Davies/Jane Chapman,4.13,0763623113,9780763623111,eng,32,518,102,6/14/2005,Candlewick Press,1606,1606,1606,390492,40792,US,"['22935', '226557']",1606,390492,"['non-fiction', 'children', 'fiction', 'poetry', 'young-adult']"
40795,Turtle Island,Gary Snyder/Michael Corr,4.09,0811205460,9780811205467,eng,112,3809,105,1/17/1974,New Directions,1604,1604,1604,390487,40795,US,"['1230', '2055535']",1604,390487,"['poetry', 'fiction', 'non-fiction']"
40806,Turtle Moon,Alice Hoffman,3.83,0099429160,9780099429166,eng,275,7545,388,4/4/2002,Vintage,1360,1360,1360,328536,40806,US,['3502'],1360,328536,"['fiction', 'mystery, thriller, crime', 'fantasy, paranormal', 'romance', 'young-adult']"
40807,Aquatic Turtles: Sliders  Cooters  Painted  and Map Turtles,Richard D. Bartlett/Patricia P. Bartlett,3.8,0764122789,9780764122781,eng,46,20,4,2/1/2003,B.E.S. Publishing,1359,1359,1359,328535,40807,US,"['343638', '22968']",1359,328535,['non-fiction']
40816,Turtles & Tortoises for Dummies,Liz Palika,3.57,0764553135,9780764553134,eng,328,53,5,3/15/2001,For Dummies,3530,3530,3530,889999,40816,US,['22955'],3530,889999,['non-fiction']
40821,The Turtle and the Monkey,Paul Galdone/Joanna Galdone,3.74,0395544254,9780395544259,eng,32,58,6,9/24/1990,Clarion Books,5727,5727,5727,1453880,40821,US,"['18444', '4972602']",5727,1453880,['children']
40833,Turtle Diary,Russell Hoban,4.0,0747548315,9780747548317,eng,182,893,99,9/4/2000,Bloomsbury Publishing PLC,7994,7994,7994,2015598,40833,US,['12076'],7994,2015598,"['fiction', 'children']"
40868,The Demon Princes  Volume One: The Star King  The Killing Machine  The Palace of Love,Jack Vance,4.25,0312853025,9780312853020,eng,446,1134,44,4/15/1997,Orb Books,6203,6203,6203,1562474,40868,US,['5376'],6203,1562474,"['fiction', 'fantasy, paranormal', 'mystery, thriller, crime']"
40870,Lurulu,Jack Vance,3.59,0312872798,9780312872793,en-US,204,276,20,2/6/2007,Tor Books,8403,8403,8403,2125688,40870,US,['5376'],8403,2125688,"['fantasy, paranormal', 'fiction']"
40877,Lyonesse: Suldrun's Garden (Lyonesse  #1),Jack Vance,3.93,0425058735,9780425058732,eng,436,130,16,4/1/1983,Berkley Trade,8402,8402,8402,2125687,40877,US,['5376'],8402,2125687,"['fantasy, paranormal', 'fiction', 'romance']"
40880,Jack Vance: Critical Appreciations and a Bibliography,A.E. Cunningham/Harlan Ellison/Charles F. Miller/Terry Dowling/Paul Rhoads/Jack Vance/Tom Shippey/Gene Wolfe/David Langford/Dan Simmons/David Mathew,4.15,0712311025,9780712311021,eng,232,13,2,1/1/2000,British Library,462,462,462,110530,40880,US,"['22994', '7415', '6677950', '22993', '4402002', '5376', '5288510', '23069', '19443', '2687', '383331']",462,110530,"['fantasy, paranormal']"
40884,Galactic Effectuator,Jack Vance,3.69,0441272320,9780441272327,eng,219,286,13,11/1/1981,Ace,463,463,463,110534,40884,US,['5376'],463,110534,"['fiction', 'fantasy, paranormal', 'mystery, thriller, crime']"
40889,The Languages of Pao,Jack Vance,3.8,0743487141,9780743487146,en-GB,224,894,54,8/1/2004,iBooks,464,464,464,110537,40889,US,['5376'],464,110537,"['fiction', 'fantasy, paranormal']"
40891,The Last Castle,Jack Vance,3.79,0425084787,9780425084786,eng,115,841,43,1/1/1986,Underwood/Miller  Berkley,6669,6669,6669,1680189,40891,US,['5376'],6669,1680189,"['fiction', 'fantasy, paranormal']"
40893,Madouc (Lyonesse  #3),Jack Vance,4.15,0441505325,9780441505326,eng,426,1825,71,8/1/1991,Ace Books,2683,2683,2683,670871,40893,US,['5376'],2683,670871,"['fantasy, paranormal', 'fiction', 'history, historical fiction, biography']"
40894,Ports of Call,Jack Vance,3.55,0312864744,9780312864743,eng,300,409,23,1/15/1999,Tor Books,2684,2684,2684,670876,40894,US,['5376'],2684,670876,"['fiction', 'fantasy, paranormal', 'romance']"
40911,The Demon Princes  Volume Two: The Face  The Book of Dreams,Jack Vance,4.3,0312865767,9780312865764,eng,397,653,19,8/15/1997,Tor Books,8495,8495,8495,2148611,40911,US,['5376'],8495,2148611,"['fiction', 'fantasy, paranormal']"
40913,The Last Castle/Nightwings (Tor Double Novel #15),Jack Vance/Robert Silverberg,3.7,0812501942,9780812501940,eng,182,43,4,12/1/1989,Tor Books,8494,8494,8494,2148609,40913,US,"['5376', '4338']",8494,2148609,['fiction']
40914,The Many Worlds of Magnus Ridolph,Jack Vance,3.9,0879975318,9780879975319,eng,174,282,16,4/1/1980,DAW Books Inc,8493,8493,8493,2148608,40914,US,['5376'],8493,2148608,"['fiction', 'fantasy, paranormal', 'mystery, thriller, crime']"
